order_id,customer_id,product_id,order_date,quantity,channel,price,amount
3156,1822,311,26-10-2022,2,Mobile App,2587,5174
3157,1186,348,06-02-2022,2,Web,3493,6986
3158,4526,443,14-09-2022,2,Store,1471,2942
3159,1638,179,26-05-2023,1,Store,3065,3065
3160,2181,88,13-10-2022,3,Web,2292,6876
3161,189,437,10-08-2022,2,Mobile App,3313,6626
3162,1747,465,22-10-2024,2,Mobile App,4564,9128
3163,3827,265,21-07-2023,2,Web,3741,7482
3164,2621,494,27-11-2024,2,Web,3355,6710
3165,3946,222,26-05-2024,2,Web,3127,6254
3166,2327,485,28-06-2022,3,Web,1661,4983
3167,1185,3,04-03-2024,2,Mobile App,3353,6706
3168,2794,118,24-04-2023,2,Store,1674,3348
3169,2947,136,08-01-2024,2,Web,1829,3658
3170,2501,466,14-01-2023,1,Mobile App,3330,3330
3171,4947,187,15-09-2023,3,Web,4418,13254
3172,170,30,03-09-2022,2,Store,1096,2192
3173,4926,67,26-08-2024,3,Web,2426,7278
3174,2746,311,18-04-2022,2,Mobile App,2587,5174
3175,1081,418,02-02-2022,1,Web,2659,2659
3176,1264,379,04-12-2022,1,Store,358,358
3177,4865,299,21-04-2024,1,Mobile App,4312,4312
3178,4454,412,11-09-2022,1,Mobile App,3120,3120
3179,2249,421,22-11-2022,2,Store,4871,9742
3180,3909,217,01-02-2023,3,Web,1627,4881
3181,1326,158,18-09-2024,2,Web,1189,2378
3182,3178,71,14-10-2024,1,Mobile App,2821,2821
3183,3874,318,08-04-2024,1,Store,2106,2106
3184,2149,110,17-04-2024,2,Mobile App,797,1594
3185,1689,285,16-12-2023,2,Mobile App,4859,9718
3186,2986,371,05-02-2023,3,Store,3135,9405
3187,2077,258,28-10-2023,3,Store,744,2232
3188,1530,90,14-05-2022,3,Store,2640,7920
3189,1462,361,25-12-2024,3,Web,2655,7965
3190,1403,57,21-04-2024,1,Mobile App,3795,3795
3191,73,441,10-05-2024,1,Mobile App,1247,1247
3192,4350,298,10-02-2024,3,Web,491,1473
3193,4035,499,08-01-2022,3,Store,2574,7722
3194,4612,49,14-02-2024,1,Web,4870,4870
3195,2797,185,12-12-2022,1,Mobile App,308,308
3196,4517,199,15-12-2022,1,Web,2643,2643
3197,2494,18,07-03-2024,3,Mobile App,3155,9465
3198,4975,198,18-11-2022,3,Web,599,1797
3199,4232,489,07-10-2024,1,Web,1465,1465
3200,3577,232,20-09-2022,1,Mobile App,2034,2034
3201,33,27,21-01-2024,2,Mobile App,2176,4352
3202,2695,118,03-01-2023,2,Web,1674,3348
3203,4374,54,16-05-2024,1,Web,1100,1100
3204,4846,489,14-06-2023,1,Web,1465,1465
3205,3599,152,30-01-2022,2,Web,3540,7080
3206,2393,225,03-12-2023,3,Mobile App,2146,6438
3207,4113,479,09-08-2024,1,Store,1977,1977
3208,2872,162,24-04-2024,1,Mobile App,1318,1318
3209,2678,150,19-11-2023,1,Store,404,404
3210,1402,216,18-11-2022,3,Mobile App,3897,11691
3211,818,319,10-01-2023,2,Store,4538,9076
3212,1661,420,26-11-2024,3,Mobile App,4412,13236
3213,4563,348,01-10-2022,3,Store,3493,10479
3214,4724,340,12-01-2023,1,Web,1896,1896
3215,2439,317,02-12-2022,1,Web,910,910
3216,2984,338,28-03-2022,2,Store,4202,8404
3217,1211,42,06-10-2022,3,Web,2081,6243
3218,600,352,19-11-2024,2,Store,3296,6592
3219,1847,161,08-12-2023,3,Store,958,2874
3220,1856,74,26-06-2022,1,Web,909,909
3221,1888,393,05-02-2023,2,Web,1139,2278
3222,680,375,11-01-2023,3,Mobile App,831,2493
3223,3253,25,22-05-2024,1,Store,2048,2048
3224,1836,397,15-04-2022,1,Mobile App,1950,1950
3225,4031,303,18-11-2022,3,Store,2290,6870
3226,2178,242,24-08-2022,1,Store,477,477
3227,149,378,16-10-2022,3,Mobile App,4987,14961
3228,1496,173,10-03-2024,3,Web,3397,10191
3229,4914,389,26-11-2023,3,Mobile App,4923,14769
3230,1745,287,13-02-2022,3,Web,1093,3279
3231,1647,159,28-10-2023,1,Web,1089,1089
3232,2996,354,03-05-2024,3,Store,3509,10527
3233,1673,218,12-02-2022,3,Mobile App,914,2742
3234,1940,455,26-08-2023,3,Mobile App,2270,6810
3235,658,425,30-05-2022,1,Web,798,798
3236,3668,115,16-01-2023,2,Web,3981,7962
3237,1054,430,02-04-2022,3,Store,1853,5559
3238,4072,241,12-02-2022,2,Store,2717,5434
3239,577,308,08-05-2024,2,Web,4549,9098
3240,3096,212,12-12-2024,3,Store,2603,7809
3241,3032,363,16-12-2022,2,Web,2853,5706
3242,4819,86,26-03-2022,2,Mobile App,2418,4836
3243,4780,133,27-03-2024,3,Store,4562,13686
3244,4838,268,28-05-2023,1,Mobile App,4022,4022
3245,2973,277,26-12-2024,2,Web,638,1276
3246,3949,265,28-02-2022,3,Store,3741,11223
3247,2046,93,29-05-2022,3,Web,2727,8181
3248,3937,91,29-10-2024,2,Mobile App,1788,3576
3249,2949,145,23-07-2023,2,Store,400,800
3250,1628,360,03-05-2022,2,Mobile App,2541,5082
3251,1489,152,22-08-2024,3,Mobile App,3540,10620
3252,4146,155,21-07-2024,3,Web,2568,7704
3253,4199,136,04-01-2024,1,Mobile App,1829,1829
3254,4464,253,01-12-2024,1,Mobile App,1516,1516
3255,936,428,23-02-2024,3,Mobile App,3451,10353
3256,3564,318,04-11-2024,1,Web,2106,2106
3257,3630,29,13-02-2023,2,Mobile App,479,958
3258,1715,83,08-02-2024,1,Web,4938,4938
3259,1803,330,30-09-2022,1,Store,2817,2817
3260,1421,408,15-02-2022,3,Store,688,2064
3261,3592,34,27-10-2022,3,Web,1186,3558
3262,3521,316,09-02-2022,2,Store,3575,7150
3263,3312,104,06-10-2024,1,Mobile App,4103,4103
3264,2306,415,19-07-2024,3,Mobile App,1598,4794
3265,1996,494,04-11-2022,3,Web,3355,10065
3266,1968,371,20-05-2024,3,Mobile App,3135,9405
3267,3715,388,15-07-2022,2,Store,1241,2482
3268,4036,233,29-04-2022,2,Store,4242,8484
3269,4486,237,04-05-2022,1,Web,4826,4826
3270,4869,223,24-04-2024,2,Store,4107,8214
3271,3459,393,04-01-2023,1,Store,1139,1139
3272,394,90,31-01-2022,1,Store,2640,2640
3273,4779,333,23-09-2023,1,Web,1396,1396
3274,3731,377,21-05-2024,3,Web,2996,8988
3275,4366,240,05-09-2023,3,Mobile App,529,1587
3276,4245,218,13-11-2022,3,Store,914,2742
3277,4907,182,14-11-2023,2,Store,4340,8680
3278,28,257,23-04-2022,3,Web,2637,7911
3279,3492,232,15-02-2023,1,Store,2034,2034
3280,4262,189,08-03-2023,2,Mobile App,3331,6662
3281,1174,329,14-07-2023,2,Store,1732,3464
3282,339,415,27-07-2024,3,Web,1598,4794
3283,1069,344,27-05-2024,3,Store,4012,12036
3284,842,255,29-10-2024,3,Mobile App,3445,10335
3285,4285,45,22-12-2024,3,Mobile App,3170,9510
3286,4747,497,20-04-2023,2,Web,2882,5764
3287,294,316,05-07-2024,2,Mobile App,3575,7150
3288,1858,86,07-09-2022,1,Store,2418,2418
3289,1323,201,05-02-2024,2,Mobile App,1382,2764
3290,1648,359,14-03-2024,2,Mobile App,1134,2268
3291,4899,343,03-05-2022,3,Web,4598,13794
3292,3621,212,14-07-2024,1,Mobile App,2603,2603
3293,4527,119,12-12-2024,2,Web,2145,4290
3294,3095,298,27-07-2023,3,Store,491,1473
3295,3492,469,28-12-2023,3,Mobile App,2644,7932
3296,3496,155,22-03-2022,1,Store,2568,2568
3297,4583,186,10-11-2024,2,Store,897,1794
3298,3802,197,28-07-2024,2,Mobile App,1407,2814
3299,89,337,30-04-2023,2,Mobile App,2504,5008
3300,4367,482,10-11-2023,2,Web,4393,8786
3301,1957,201,22-09-2024,1,Mobile App,1382,1382
3302,900,418,19-07-2024,3,Web,2659,7977
3303,3478,266,08-07-2022,3,Mobile App,3812,11436
3304,1745,379,07-02-2023,1,Mobile App,358,358
3305,4374,236,26-10-2022,2,Mobile App,4381,8762
3306,2254,194,12-12-2024,3,Mobile App,3122,9366
3307,3662,367,05-08-2024,2,Mobile App,1546,3092
3308,2961,25,15-12-2024,3,Web,2048,6144
3309,1634,259,06-06-2023,2,Mobile App,1222,2444
3310,862,418,10-12-2024,1,Web,2659,2659
3311,4702,71,15-01-2023,2,Web,2821,5642
3312,1014,28,07-12-2023,2,Mobile App,2919,5838
3313,3300,393,02-03-2024,1,Mobile App,1139,1139
3314,1507,11,02-05-2024,1,Mobile App,2356,2356
3315,3206,349,15-05-2024,2,Web,617,1234
3316,4804,118,09-12-2024,2,Store,1674,3348
3317,978,380,05-12-2024,2,Store,1873,3746
3318,3462,208,13-06-2022,3,Web,2409,7227
3319,1818,423,09-04-2022,2,Mobile App,1316,2632
3320,3685,93,17-11-2023,3,Mobile App,2727,8181
3321,4059,141,30-05-2023,3,Web,2923,8769
3322,2635,355,19-01-2024,3,Mobile App,2842,8526
3323,4902,11,15-07-2023,1,Web,2356,2356
3324,4816,291,01-12-2022,1,Mobile App,1920,1920
3325,3667,239,04-09-2024,3,Mobile App,3860,11580
3326,949,264,17-11-2023,3,Web,4263,12789
3327,474,263,22-01-2023,3,Store,1467,4401
3328,568,69,14-01-2023,1,Store,2891,2891
3329,3433,70,22-09-2023,1,Store,1773,1773
3330,4024,185,28-06-2022,1,Mobile App,308,308
3331,2259,371,27-02-2024,3,Store,3135,9405
3332,3145,124,10-04-2024,3,Store,2228,6684
3333,4311,419,13-02-2024,2,Store,4599,9198
3334,4996,222,16-08-2022,2,Store,3127,6254
3335,1983,11,18-02-2022,1,Store,2356,2356
3336,1097,166,10-06-2022,1,Store,3957,3957
3337,3571,91,20-09-2024,2,Web,1788,3576
3338,3391,248,23-09-2023,1,Store,2074,2074
3339,2673,341,11-02-2023,3,Mobile App,875,2625
3340,3647,462,14-08-2024,2,Web,2110,4220
3341,2420,305,25-05-2023,3,Mobile App,848,2544
3342,4280,291,02-04-2022,2,Store,1920,3840
3343,3349,157,21-08-2022,2,Store,3812,7624
3344,674,88,12-05-2024,1,Store,2292,2292
3345,2803,228,27-09-2022,3,Mobile App,773,2319
3346,2370,425,18-02-2024,3,Store,798,2394
3347,4531,365,22-04-2022,3,Store,3062,9186
3348,1067,480,17-09-2023,3,Store,4339,13017
3349,688,134,01-08-2024,1,Store,563,563
3350,4984,266,03-12-2023,3,Store,3812,11436
3351,69,84,07-07-2022,1,Store,3532,3532
3352,2104,212,29-03-2022,2,Web,2603,5206
3353,420,218,18-07-2024,3,Store,914,2742
3354,3999,341,17-03-2022,1,Web,875,875
3355,2598,237,23-05-2024,2,Store,4826,9652
3356,4339,151,02-01-2024,3,Web,993,2979
3357,2125,174,27-06-2024,3,Mobile App,1704,5112
3358,3893,140,12-11-2023,1,Mobile App,2209,2209
3359,440,55,16-12-2022,2,Web,1546,3092
3360,1287,141,16-08-2024,2,Store,2923,5846
3361,1209,74,27-02-2023,2,Mobile App,909,1818
3362,1079,135,14-11-2024,2,Mobile App,1586,3172
3363,2564,485,25-09-2023,3,Store,1661,4983
3364,3624,396,10-03-2022,2,Mobile App,2981,5962
3365,1254,317,16-03-2022,1,Web,910,910
3366,3358,409,26-09-2023,1,Store,3091,3091
3367,3210,130,26-01-2023,3,Web,1131,3393
3368,3550,232,08-05-2023,1,Web,2034,2034
3369,615,26,01-08-2023,3,Store,3409,10227
3370,3079,488,16-01-2024,2,Mobile App,1373,2746
3371,2724,435,03-04-2024,3,Web,1367,4101
3372,3491,69,16-11-2022,2,Mobile App,2891,5782
3373,3544,62,06-09-2022,1,Web,2388,2388
3374,4516,200,06-04-2024,3,Store,1777,5331
3375,1901,490,17-04-2024,2,Store,3899,7798
3376,4372,493,19-04-2023,3,Store,4426,13278
3377,1713,457,11-01-2022,2,Mobile App,3203,6406
3378,2330,167,29-08-2024,3,Web,2596,7788
3379,3620,468,23-06-2024,3,Store,3376,10128
3380,1195,116,04-11-2022,3,Web,4438,13314
3381,4907,371,09-03-2022,3,Web,3135,9405
3382,1379,139,16-08-2024,2,Store,2049,4098
3383,1313,232,14-03-2022,2,Web,2034,4068
3384,2916,448,06-06-2024,3,Web,2488,7464
3385,750,214,19-11-2023,3,Store,2197,6591
3386,301,208,23-08-2023,1,Web,2409,2409
3387,4696,490,20-03-2024,2,Store,3899,7798
3388,3983,102,11-01-2023,2,Mobile App,2790,5580
3389,4625,298,29-12-2022,2,Web,491,982
3390,3838,10,22-06-2024,2,Store,1900,3800
3391,278,473,04-06-2022,1,Mobile App,4752,4752
3392,4759,123,17-06-2024,3,Web,1670,5010
3393,2559,275,24-04-2023,3,Store,3080,9240
3394,3918,4,04-01-2024,3,Web,1890,5670
3395,2162,467,03-07-2022,1,Mobile App,2607,2607
3396,4676,259,04-01-2023,1,Web,1222,1222
3397,1390,209,10-11-2023,3,Store,1075,3225
3398,691,398,23-02-2022,1,Web,1545,1545
3399,4733,266,29-04-2023,1,Web,3812,3812
3400,3469,262,20-04-2024,1,Web,2930,2930
3401,1849,287,15-12-2024,1,Mobile App,1093,1093
3402,4919,31,20-06-2023,3,Mobile App,4113,12339
3403,4971,176,19-05-2024,1,Web,1669,1669
3404,3817,9,07-11-2024,3,Mobile App,3538,10614
3405,940,204,08-05-2022,2,Mobile App,1665,3330
3406,3183,108,21-05-2023,1,Store,3919,3919
3407,3310,124,03-09-2022,2,Mobile App,2228,4456
3408,2051,238,16-11-2023,2,Mobile App,1158,2316
3409,1747,410,18-12-2022,1,Mobile App,3632,3632
3410,2452,130,29-08-2024,3,Web,1131,3393
3411,25,234,28-07-2022,3,Web,1244,3732
3412,2557,4,27-05-2022,3,Mobile App,1890,5670
3413,61,480,15-12-2023,1,Store,4339,4339
3414,123,220,09-09-2023,1,Mobile App,1056,1056
3415,2103,262,30-11-2023,3,Store,2930,8790
3416,1187,30,05-08-2022,3,Store,1096,3288
3417,1731,439,16-10-2023,2,Mobile App,4888,9776
3418,4642,412,21-11-2022,2,Store,3120,6240
3419,4090,317,31-12-2023,1,Store,910,910
3420,2473,77,18-11-2023,3,Store,3161,9483
3421,2966,183,25-06-2023,3,Mobile App,2011,6033
3422,2278,366,10-04-2022,1,Store,4878,4878
3423,4088,292,08-01-2022,3,Mobile App,3801,11403
3424,2965,458,12-11-2022,1,Web,3095,3095
3425,1311,202,04-07-2023,2,Mobile App,3256,6512
3426,155,389,24-06-2023,3,Web,4923,14769
3427,2213,157,03-11-2023,3,Web,3812,11436
3428,3254,100,26-12-2023,1,Mobile App,2276,2276
3429,1263,396,30-04-2022,1,Web,2981,2981
3430,1363,122,23-03-2023,1,Mobile App,3390,3390
3431,938,406,14-08-2023,1,Mobile App,1885,1885
3432,512,315,12-12-2023,2,Store,1098,2196
3433,187,110,08-01-2024,1,Web,797,797
3434,1846,167,15-12-2024,3,Mobile App,2596,7788
3435,1703,130,14-08-2023,3,Mobile App,1131,3393
3436,391,270,28-03-2022,3,Web,3334,10002
3437,655,138,06-12-2023,3,Web,2177,6531
3438,4272,176,06-03-2022,2,Web,1669,3338
3439,2822,64,30-05-2023,2,Web,1311,2622
3440,764,131,04-01-2022,2,Mobile App,4740,9480
3441,3401,328,10-12-2023,1,Web,4854,4854
3442,4807,188,08-12-2023,3,Mobile App,1908,5724
3443,3268,465,09-01-2024,3,Web,4564,13692
3444,1086,452,30-01-2024,2,Store,4376,8752
3445,1930,277,15-09-2023,1,Web,638,638
3446,4377,350,02-02-2023,2,Web,3996,7992
3447,1964,147,16-04-2023,3,Mobile App,2219,6657
3448,1786,335,12-01-2024,3,Mobile App,4454,13362
3449,2275,20,22-12-2024,2,Store,3567,7134
3450,2687,314,07-12-2022,3,Store,1104,3312
3451,2969,42,02-05-2024,2,Web,2081,4162
3452,4573,350,17-07-2024,2,Mobile App,3996,7992
3453,716,394,16-11-2022,2,Web,4301,8602
3454,243,407,23-09-2022,2,Mobile App,3668,7336
3455,3916,344,18-12-2024,3,Mobile App,4012,12036
3456,1524,140,11-10-2024,1,Mobile App,2209,2209
3457,838,9,26-05-2022,3,Mobile App,3538,10614
3458,3324,79,17-01-2023,2,Store,1955,3910
3459,2954,413,29-03-2024,3,Mobile App,1359,4077
3460,1346,338,24-11-2024,1,Store,4202,4202
3461,2424,148,03-03-2023,3,Store,2591,7773
3462,2029,193,02-10-2023,2,Web,4371,8742
3463,1433,259,02-05-2024,1,Web,1222,1222
3464,240,136,19-09-2022,3,Store,1829,5487
3465,139,39,28-04-2023,1,Store,1216,1216
3466,3194,320,30-07-2024,3,Store,3560,10680
3467,420,287,17-09-2022,1,Mobile App,1093,1093
3468,304,367,07-06-2023,2,Mobile App,1546,3092
3469,2163,456,19-04-2023,2,Store,545,1090
3470,2027,463,23-03-2024,1,Store,4286,4286
3471,4103,379,03-07-2022,3,Store,358,1074
3472,2227,150,01-01-2022,2,Web,404,808
3473,1169,352,03-10-2022,3,Web,3296,9888
3474,416,5,21-01-2023,1,Mobile App,2531,2531
3475,2714,236,09-02-2024,3,Mobile App,4381,13143
3476,150,236,04-01-2024,1,Web,4381,4381
3477,2445,314,09-02-2022,3,Mobile App,1104,3312
3478,839,457,12-03-2024,1,Mobile App,3203,3203
3479,1697,105,09-12-2024,1,Store,4681,4681
3480,4340,207,17-11-2022,1,Store,4251,4251
3481,1911,239,31-07-2024,1,Web,3860,3860
3482,1422,319,22-02-2024,3,Store,4538,13614
3483,4975,317,24-03-2023,2,Mobile App,910,1820
3484,3002,52,05-12-2023,1,Store,1783,1783
3485,1321,108,11-03-2022,1,Mobile App,3919,3919
3486,4036,357,28-12-2023,2,Web,2189,4378
3487,1524,33,15-10-2023,2,Store,3517,7034
3488,3879,22,22-01-2024,1,Web,3401,3401
3489,553,307,08-05-2023,1,Store,2161,2161
3490,3757,11,15-11-2023,3,Store,2356,7068
3491,3672,127,22-11-2022,2,Store,2143,4286
3492,482,442,24-02-2024,3,Web,4689,14067
3493,600,50,01-11-2022,1,Store,1746,1746
3494,1165,198,06-07-2024,1,Mobile App,599,599
3495,4679,17,08-11-2022,1,Store,3399,3399
3496,4233,430,13-10-2024,1,Store,1853,1853
3497,1004,44,11-02-2022,2,Mobile App,1816,3632
3498,1983,185,27-03-2022,3,Web,308,924
3499,1635,389,20-06-2024,2,Web,4923,9846
3500,2998,39,27-04-2022,1,Mobile App,1216,1216
3501,687,442,26-04-2024,3,Store,4689,14067
3502,3415,496,25-11-2022,1,Mobile App,4942,4942
3503,1760,137,03-08-2022,2,Mobile App,2108,4216
3504,4938,477,03-12-2023,1,Store,3702,3702
3505,2481,279,17-01-2022,2,Mobile App,1472,2944
3506,1338,431,09-09-2023,2,Web,3506,7012
3507,115,164,05-05-2022,1,Web,1490,1490
3508,3958,31,30-08-2022,1,Web,4113,4113
3509,569,340,27-11-2024,2,Mobile App,1896,3792
3510,1554,23,18-08-2024,3,Store,1422,4266
3511,2690,440,27-10-2022,2,Web,4366,8732
3512,4591,199,06-04-2022,3,Store,2643,7929
3513,3341,174,28-11-2022,2,Store,1704,3408
3514,2989,58,28-11-2022,1,Web,3557,3557
3515,3152,420,16-07-2023,2,Mobile App,4412,8824
3516,3528,196,23-03-2023,3,Web,1150,3450
3517,3016,88,25-08-2022,3,Mobile App,2292,6876
3518,822,444,25-11-2024,3,Store,471,1413
3519,3575,142,04-03-2022,3,Web,1497,4491
3520,3788,281,24-06-2022,3,Web,3329,9987
3521,1609,455,22-05-2024,2,Mobile App,2270,4540
3522,560,207,17-05-2023,1,Mobile App,4251,4251
3523,4064,172,17-08-2024,1,Store,4629,4629
3524,4436,302,05-11-2023,2,Web,1703,3406
3525,612,397,25-04-2024,1,Web,1950,1950
3526,2164,318,01-12-2023,2,Web,2106,4212
3527,1882,275,31-08-2024,3,Mobile App,3080,9240
3528,4170,396,06-09-2023,2,Mobile App,2981,5962
3529,3864,368,26-02-2022,1,Web,2072,2072
3530,3709,346,05-06-2022,1,Mobile App,1429,1429
3531,1710,48,12-03-2023,1,Store,3590,3590
3532,1762,161,26-06-2024,2,Web,958,1916
3533,1693,463,10-07-2023,2,Web,4286,8572
3534,1246,165,02-05-2024,2,Store,4006,8012
3535,126,390,14-11-2023,1,Web,2074,2074
3536,4753,379,25-05-2023,2,Web,358,716
3537,1200,217,07-01-2023,2,Web,1627,3254
3538,2712,117,20-01-2022,1,Web,2216,2216
3539,3447,337,27-03-2024,3,Mobile App,2504,7512
3540,991,427,14-04-2022,3,Store,3939,11817
3541,3066,251,21-07-2024,1,Web,1145,1145
3542,4955,356,04-02-2023,1,Mobile App,978,978
3543,1522,434,02-10-2022,3,Web,2176,6528
3544,4729,244,16-05-2024,2,Mobile App,2915,5830
3545,2499,430,09-05-2023,1,Mobile App,1853,1853
3546,2566,247,18-08-2023,3,Store,3247,9741
3547,4791,73,21-10-2024,2,Mobile App,3622,7244
3548,2598,284,12-04-2022,1,Web,3317,3317
3549,116,483,10-12-2022,3,Store,2263,6789
3550,1032,195,21-02-2023,2,Store,391,782
3551,1242,267,19-11-2023,2,Web,1195,2390
3552,1743,404,24-08-2024,3,Web,1626,4878
3553,3639,87,05-04-2022,2,Store,2867,5734
3554,4400,246,23-04-2024,3,Mobile App,3140,9420
3555,4091,158,01-01-2024,3,Store,1189,3567
3556,1976,357,09-09-2023,2,Store,2189,4378
3557,4184,36,15-11-2024,3,Web,3687,11061
3558,4404,236,11-10-2024,3,Web,4381,13143
3559,4898,248,14-06-2024,1,Web,2074,2074
3560,164,460,14-02-2022,3,Store,2677,8031
3561,3311,100,04-10-2024,2,Store,2276,4552
3562,3389,227,01-03-2023,3,Web,4911,14733
3563,996,119,02-08-2023,2,Store,2145,4290
3564,1878,354,22-09-2023,1,Web,3509,3509
3565,1824,196,13-05-2023,2,Store,1150,2300
3566,4907,88,26-02-2023,3,Mobile App,2292,6876
3567,2296,36,25-07-2023,2,Web,3687,7374
3568,3265,314,26-04-2023,1,Mobile App,1104,1104
3569,1349,28,10-10-2024,1,Web,2919,2919
3570,1804,39,25-01-2022,1,Web,1216,1216
3571,2252,322,29-11-2023,2,Store,3671,7342
3572,2901,427,14-11-2023,2,Web,3939,7878
3573,1594,5,21-05-2022,2,Mobile App,2531,5062
3574,433,476,05-06-2024,1,Mobile App,2786,2786
3575,3818,141,17-10-2022,2,Store,2923,5846
3576,4918,228,29-01-2023,1,Web,773,773
3577,1071,9,30-07-2023,1,Web,3538,3538
3578,4601,359,04-04-2022,3,Store,1134,3402
3579,115,478,04-01-2024,3,Web,3896,11688
3580,1440,57,15-10-2022,1,Web,3795,3795
3581,1791,283,17-11-2022,1,Mobile App,4597,4597
3582,995,445,27-10-2023,1,Mobile App,4926,4926
3583,4319,461,13-08-2024,3,Mobile App,1149,3447
3584,4732,490,15-07-2024,1,Mobile App,3899,3899
3585,4768,359,15-07-2024,3,Web,1134,3402
3586,958,178,12-01-2024,3,Web,2592,7776
3587,96,476,28-11-2022,2,Mobile App,2786,5572
3588,2155,82,28-04-2022,2,Web,1559,3118
3589,632,418,26-12-2022,2,Store,2659,5318
3590,3685,85,02-12-2024,3,Store,1751,5253
3591,1702,65,25-11-2023,1,Web,3764,3764
3592,698,429,01-09-2023,2,Web,2405,4810
3593,32,343,03-05-2023,3,Mobile App,4598,13794
3594,4875,290,04-06-2024,1,Mobile App,4960,4960
3595,549,356,04-11-2024,2,Store,978,1956
3596,2249,457,16-04-2024,3,Web,3203,9609
3597,1894,136,27-01-2024,2,Web,1829,3658
3598,2835,250,18-05-2023,2,Mobile App,381,762
3599,1704,498,22-08-2023,3,Web,1429,4287
3600,1157,94,30-12-2022,2,Mobile App,2066,4132
3601,344,48,03-06-2024,3,Mobile App,3590,10770
3602,4073,420,17-06-2024,3,Web,4412,13236
3603,3463,100,15-02-2023,2,Mobile App,2276,4552
3604,2249,338,04-12-2022,1,Store,4202,4202
3605,945,194,02-08-2023,1,Mobile App,3122,3122
3606,3881,117,23-07-2024,1,Store,2216,2216
3607,2051,267,16-12-2022,3,Web,1195,3585
3608,3286,308,05-02-2022,2,Web,4549,9098
3609,2856,164,01-04-2024,1,Web,1490,1490
3610,1331,479,15-05-2022,2,Web,1977,3954
3611,2004,287,07-04-2024,1,Web,1093,1093
3612,3616,24,03-09-2023,1,Mobile App,311,311
3613,1788,494,06-06-2023,2,Web,3355,6710
3614,2247,405,05-05-2022,2,Web,3658,7316
3615,3673,96,13-06-2024,2,Web,2609,5218
3616,2156,497,02-11-2022,2,Store,2882,5764
3617,3480,254,05-11-2023,1,Mobile App,3560,3560
3618,3021,414,07-08-2023,2,Web,4474,8948
3619,52,121,04-12-2023,3,Web,1736,5208
3620,2160,72,31-05-2022,1,Mobile App,1465,1465
3621,4391,353,04-03-2024,3,Store,3894,11682
3622,3652,371,22-08-2024,1,Web,3135,3135
3623,3916,64,14-06-2023,1,Store,1311,1311
3624,2113,243,03-08-2024,3,Mobile App,4228,12684
3625,2622,127,03-11-2024,1,Web,2143,2143
3626,4561,373,21-07-2023,3,Mobile App,2863,8589
3627,4730,39,13-04-2023,1,Web,1216,1216
3628,1355,385,17-01-2022,2,Web,4794,9588
3629,3755,353,23-08-2024,1,Web,3894,3894
3630,210,426,06-10-2022,3,Web,728,2184
3631,238,77,13-09-2024,2,Mobile App,3161,6322
3632,336,470,26-06-2023,2,Web,919,1838
3633,3839,5,12-04-2023,2,Store,2531,5062
3634,1577,140,03-03-2022,2,Web,2209,4418
3635,500,252,24-10-2022,1,Mobile App,3109,3109
3636,1565,157,08-04-2023,3,Store,3812,11436
3637,791,259,23-03-2022,2,Web,1222,2444
3638,3541,317,14-09-2023,3,Mobile App,910,2730
3639,3123,435,16-08-2022,3,Mobile App,1367,4101
3640,1136,420,15-07-2024,2,Web,4412,8824
3641,3945,367,08-11-2023,3,Store,1546,4638
3642,2349,237,29-11-2022,3,Mobile App,4826,14478
3643,4325,75,04-07-2024,3,Mobile App,2483,7449
